Number of Records Retrieved: 10180,,,,,,,,,,,,,,,,,,,,,
STOCKING_EVENT_RECORD_NUM,RECORD_STATUS,STOCKING_YEAR,DESTINATION_WATERBODY_LID,DESTINATION_WATERBODY_NAME,INVENTORY_COMMENTS,STOCKING_COMMENTS,MARKING_COMMENTS,,,,,,,,,,,,,,
34972,APPROVED,2014,17-4006-49280,"Huron, L.","A total of 111,181 salmon eggs were collected from wild salmon at Mill Dam Fish Ladder in Owen Sound. A total of 75,848 fry were produced. Salmon were stocked at an average length of 9.1 cm.","A total of 75,848 salmon were stocked over two days (2014/04/21 and 2014/04/22). Their release method was identified as in-stream stocking.",,,,,,,,,,,,,,,
33909,APPROVED,2015,17-6144-48227,Credit R.,,Bagged Stocked,,,,,,,,,,,,,,,
33910,APPROVED,2015,17-6144-48227,Credit R.,,Bagged Stocked,,,,,,,,,,,,,,,
34027,APPROVED,2015,17-4006-49280,"Huron, L.",lot 335 was created with 55.8% STTT and 44.2% STDN,boat site 44 34.304 lat and 80 14.335 long  -bird predation150,,,,,,,,,,,,,,,
34028,APPROVED,2015,17-4006-49280,"Huron, L.",lot 335 was created with 55.8% STTT and 44.2% STDN,boat site 44 36.261 lat and 80 18.783 long  -bird predation 150,,,,,,,,,,,,,,,
34030,APPROVED,2015,17-4006-49280,"Huron, L.",lot 335 was created with 55.8% STTT and 44.2% STDN,boat site 44 32.321 lat and 80 11.183 long  -bird predation 200,,,,,,,,,,,,,,,
34395,APPROVED,2015,17-6809-50057,Blackcat L.,,helicopter stocked - no site temperature recorded,,,,,,,,,,,,,,,
34397,APPROVED,2015,17-6675-50038,Lost L.,,helicopter stocked - no site temperature recorded,,,,,,,,,,,,,,,
34398,APPROVED,2015,17-6778-50060,Rabbit L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34399,APPROVED,2015,17-6858-50095,Kennisis L.,,helicopter stocked - no site temperature recorded,,,,,,,,,,,,,,,
34400,APPROVED,2015,17-7229-50479,Tuya L.,,helicopter stocked - no site temperature recorded,,,,,,,,,,,,,,,
34402,APPROVED,2015,17-7163-50499,West Headstone L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34973,APPROVED,2014,17-4006-49280,"Huron, L.","A total of 111,181 salmon eggs were collected from wild salmon at Mill Dam Fish Ladder in Owen Sound. A total of 75,848 fry were produced. Salmon were stocked at an average length of 9.1 cm.","A total of 75,848 salmon were stocked over two days (2014/04/21 and 2014/04/22). Their release method was identified as in-stream stocking.",,,,,,,,,,,,,,,
34974,APPROVED,2014,17-4006-49280,"Huron, L.","A total of 111,181 salmon eggs were collected from wild salmon at Mill Dam Fish Ladder in Owen Sound. A total of 75,848 fry were produced. Salmon were stocked at an average length of 9.1 cm.","A total of 75,848 salmon were stocked over two days (2014/04/21 and 2014/04/22). Their release method was identified as in-stream stocking.",,,,,,,,,,,,,,,
34981,APPROVED,2013,17-5007-47871,Harrington P.,Juvenile and mature rainbow trout were purchased from Rainbow Springs Trout Farm and stocked at an average weight of 1.5 lbs. and 25 cm in length.,"Trout stocked for a kids fishing derby, and were released using nets and buckets. 50 kids entered the fishing derby.",,,,,,,,,,,,,,,
32856,APPROVED,2015,17-6956-49911,Head L.,"Surplus fry were stocked back into the Drag River (Donor Source), 2 day old fry",,,,,,,,,,,,,,,,
33307,APPROVED,2015,17-6944-49888,Barnum L.,These fish were stocked as summer fingerlings.,,,,,,,,,,,,,,,,
33985,APPROVED,2015,17-5000-46773,"Erie, L.",Lot 335 was created with 55.8% STTT and 44.2% STDN,,,,,,,,,,,,,,,,
33986,APPROVED,2015,17-5000-46773,"Erie, L.",Lot 335 was created with 55.8% STTT and 44.2% STDN,,,,,,,,,,,,,,,,
33987,APPROVED,2015,17-5000-46773,"Erie, L.",Lot 335 was created with 55.8% STTT and 44.2% STDN,,,,,,,,,,,,,,,,
34101,APPROVED,2015,17-7415-48483,"Ontario, L.",,"Green Island: LAT 44 00.773' , LONG 76 54.738'",,,,,,,,,,,,,,,
32933,APPROVED,2015,17-5806-51481,Tomiko R.,Stocked twice by mistake,,,,,,,,,,,,,,,,
34403,APPROVED,2015,17-7237-50498,Moonbeam L.,,helicopter cstocking - no site temperature recorded,,,,,,,,,,,,,,,
34404,APPROVED,2015,17-7274-50554,Wish L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34405,APPROVED,2015,17-7252-50442,McFee L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34407,APPROVED,2015,18-2676-50444,Trout L. (NL),,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34408,APPROVED,2015,18-2733-50561,Paradise L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34409,APPROVED,2015,18-2662-50399,Green L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34410,APPROVED,2015,18-2692-50333,Pell L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34411,APPROVED,2015,18-2777-50469,Fish L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34412,APPROVED,2015,18-2816-50514,Finger L.,,helicopter stocking - no site temperature recorded,,,,,,,,,,,,,,,
34294,APPROVED,2015,17-4041-55204,Guilfoyle L. 68,"Stocking info provided to me from Mitch Cloutier (A/IRM Tech Specialist) included lot number 291, but when this is used in the Lot field, Aurora trout gets automatically populated. So I'm not sure of the correct lot number but lot 362 seems to correctly populate the other fields.  Please check on this.",,,,,,,,,,,,,,,,
34303,APPROVED,2015,17-4038-54863,Teetzel L. 10,"Stocking info provided to me from Mitch Cloutier (A/IRM Tech Specialist) included lot number 291, but when this is used in the Lot field, Aurora trout gets automatically populated. So I'm not sure of the correct lot number but lot 362 seems to correctly populate the other fields.  Please check on this.",,,,,,,,,,,,,,,,
32713,APPROVED,2015,17-4455-51177,Loon L.,Winter stocking,fish stocked by Sleigh volunteers involved Espanola,,,,,,,,,,,,,,,
32714,APPROVED,2015,17-4443-51180,Spring L.,Winter stocking,Winter stocking volunteers involved with district staff,,,,,,,,,,,,,,,
32715,APPROVED,2015,17-4512-51212,Elizabeth L.,Winter stocking  district staff and volunteers,Stocking sleigh used,,,,,,,,,,,,,,,
32716,APPROVED,2015,17-4543-51760,Loon L.,winter stocking by Cartier Bruce and Derrick,cold day -5,,,,,,,,,,,,,,,
32717,APPROVED,2015,17-4541-51756,Moon L.,,sunny but cool -5,,,,,,,,,,,,,,,
32718,APPROVED,2015,17-4546-51755,Alaska's L.,Winter stocking near Cartier with Bruce and derrick,Hauling temp dropped to 3.3,,,,,,,,,,,,,,,
32719,APPROVED,2015,17-4550-51756,Johnson L.,Winter stocking Near Cartier with Bruce and Derrick,hauling temp dropped to 3.3,,,,,,,,,,,,,,,
33140,APPROVED,2015,17-6327-49193,"Simcoe, L.",,fish looked good as they swam away CWT placed in opercular  flap,,,,,,,,,,,,,,,
33141,APPROVED,2015,17-4006-49280,"Huron, L.",Fish originated from BSTT,,,,,,,,,,,,,,,,
34955,INITIATED,2014,17-5000-46773,"Erie, L.","85,000 eyed eggs sourced from FCSS and 35,000 eyed eggs sourced from wild S. Mill Creek population to produce 65,000 fry. Trout reared in flow through, cage culture system and stocked at 1.5 YOA at 35 cm in length.","Trout stocked on 2014/05/10 & 2014/05/17 in Mill Creek. The number of yearlings released each day was not indicated, only the total number of 55,200 trout. Release method indicated as in stream (presume either surface or submerged) and transit method not indicated.",,,,,,,,,,,,,,,
34956,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 52,702 eyed eggs and produced 29,998 fry. Trout stocked during this event were held over from spring stocking events.",Transit method not identified.,,,,,,,,,,,,,,,
34957,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 52,702 eyed eggs and produced 29,998 fry. Trout stocked during this event were held over from spring stocking events.","Report stated proponent conducted in-stream stocking, presumably with a truck and hose. No transit method identified.",,,,,,,,,,,,,,,
34958,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 52,702 eyed eggs and produced 29,998 fry. Trout stocked during this event were held over from spring stocking events.",Release method identified as in-stream.,,,,,,,,,,,,,,,
34959,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 52,702 eyed eggs and produced 29,998 fry. Trout stocked during this event were held over from spring stocking events.",Release method for Exmouth St. site identified as shoreline stocking.,,,,,,,,,,,,,,,
34960,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 52,702 eyed eggs and produced 29,998 fry. Trout stocked during this event were held over from spring stocking events.",Release method identified as in-stream stocking.,,,,,,,,,,,,,,,
34961,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 29,074 eyed eggs and produced 14,195 fry. Trout were stocked at 12.7 cm in length.",Release method identified as in-stream stocking.,,,,,,,,,,,,,,,
34962,APPROVED,2012,17-4006-49280,"Huron, L.","Sourced 29,074 eyed eggs on 2011/12/20 and produced 14,195 fry. Trout stocked at an average of 12.7 cm in length.",Release method identified as in-stream.,,,,,,,,,,,,,,,
34963,APPROVED,2014,17-4006-49280,"Huron, L.","Eggs were sourced from domestic rainbows at Rainbow Springs Trout Hatchery. Trout were raised in public viewing ponds at Bluewater Anglers FCS and captured during annual Kids Training Day. Sub-adult and adult trout stocked were aged 1 -4 years at an average length of 49 cm. Largest trout was 8,500 g.",,,,,,,,,,,,,,,,
32778,APPROVED,2014,17-5000-46773,"Erie, L.",Lot 325 was created with 90.9% STTT and 9.1% STDN,,,,,,,,,,,,,,,,
32779,APPROVED,2014,17-5000-46773,"Erie, L.",Lot 325 was created with 90.9% STTT and 9.1% STDN,,,,,,,,,,,,,,,,
32781,APPROVED,2014,17-5000-46773,"Erie, L.",Lot 325 was created with 90.9% STTT and 9.1% STDN,,,,,,,,,,,,,,,,
34964,APPROVED,2014,17-4006-49280,"Huron, L.",Sub-adult and adult trout were stocked at 1-4 years of age at an average length of 49 cm. Fish were reared in public viewing ponds at Bluewater Anglers FCS.,Release method identified as shoreline stocking.,,,,,,,,,,,,,,,
34965,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout was 46,391. Release method identified as in-stream.",,,,,,,,,,,,,,,
34966,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout from 2012/04/22 to 2014/04/24 was 46,391. Release method identified as in-stream stocking.",,,,,,,,,,,,,,,
34967,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout from 2012/04/22 to 2014/04/24 was 46,391. Release method identified as in-stream stocking.",,,,,,,,,,,,,,,
34968,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout from 2012/04/22 to 2014/04/24 was 46,391. Release method identified as in-stream stocking.",,,,,,,,,,,,,,,
34969,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout from 2012/04/22 to 2014/04/24 was 46,391. Release method identified as in-stream stocking.",,,,,,,,,,,,,,,
34970,APPROVED,2014,17-4006-49280,"Huron, L.","Sourced 52,444 eyed eggs to produce 42,391 fry. Average length of stocked trout was 14.2 cm.","Stocking completed over three days. Total number of stocked trout from 2012/04/22 to 2014/04/24 was 46,391. Release method identified as in-stream stocking.",,,,,,,,,,,,,,,
34971,APPROVED,2014,17-4006-49280,"Huron, L.","A total of 111,181 salmon eggs were collected from wild salmon at Mill Dam Fish Ladder in Owen Sound. A total of 75,848 fry were produced. Salmon were stocked at an average length of 9.1 cm.","A total of 75,848 salmon were stocked over two days (2014/04/21 and 2014/04/22). Their release method was identified as in-stream stocking.",,,,,,,,,,,,,,,
33844,APPROVED,2015,17-6144-48227,Credit R.,,Stocked by Erik Parker,,,,,,,,,,,,,,,
33845,APPROVED,2015,17-6237-48321,Humber R.,,Stocked by Erik Parker,,,,,,,,,,,,,,,
33846,APPROVED,2015,17-7415-48483,"Ontario, L.",,Stocked By Erik Parker,,,,,,,,,,,,,,,
33847,APPROVED,2015,17-6331-48341,Don R.,,Stocked by Erik Parker,,,,,,,,,,,,,,,
33848,APPROVED,2015,17-7415-48483,"Ontario, L.",,Stocked by Erik Parker,,,,,,,,,,,,,,,
32165,APPROVED,2014,17-5947-47927,Hamilton Harbour,Fish Mean Weight of .01 grams is the smallest enterable size. Actual weight of walleye fry is about .003 grams.,Grindstone Creek (43.289580  -79.886112),,,,,,,,,,,,,,,
32604,APPROVED,2014,17-3986-50757,"Kagawong, L.",fish were .523 g/l average weight,pond #2,,,,,,,,,,,,,,,
32605,APPROVED,2014,17-3532-50820,Silver L.,fish .523 g/f average weight,pond #2,,,,,,,,,,,,,,,
32606,APPROVED,2014,17-4481-51168,Stratton L.,fish .395 g/f average weight,pond #3,,,,,,,,,,,,,,,
32607,APPROVED,2014,17-4481-51168,Stratton L.,fish .778 g/f average weight,pond #1,,,,,,,,,,,,,,,
32608,APPROVED,2014,17-4169-51104,La Cloche L.,fish .778 g/f average weight,pond#1,,,,,,,,,,,,,,,
32609,APPROVED,2014,16-6647-53425,Ireland L.,fish .44 g/f average,,,,,,,,,,,,,,,,
32610,APPROVED,2014,16-6625-53439,Maguire L.,fish .44 g/f average,pond #7,,,,,,,,,,,,,,,
32669,APPROVED,2014,17-4006-49280,"Huron, L.",Lot #325s was created with 90.9% STT and 9.1% STDN,Boat site 44 10.008 lat 081 44.775 long,,,,,,,,,,,,,,,
32670,APPROVED,2014,17-4006-49280,"Huron, L.",Lot# 325s was created with 90.9% STTT and 9.1% STDN,Boat site 44 10.690 lat 081 42.807 long -Bird predation 12,,,,,,,,,,,,,,,
34082,APPROVED,2015,17-4006-49280,"Huron, L.",lot 334 was created with BSDN 49.6% BSTT 33.0% and BSCW 17.4%,boat site 44 56.132 lat and 80 05.250 long  -bird predation 200,,,,,,,,,,,,,,,
34083,APPROVED,2015,17-4006-49280,"Huron, L.",lot 334 was created with BSDN 49.6% BSTT 33.0% and BSCW 17.6%,boat site 44 56.149 lat and 80 03.467 long  -bird predation 200,,,,,,,,,,,,,,,
32782,APPROVED,2014,17-5000-46773,"Erie, L.",Lot 325 was created with 90.9% STTT and 9.1% STDN,,,,,,,,,,,,,,,,
37789,APPROVED,2017,17-7415-48483,"Ontario, L.",,"Actual stocking location is Big Bar Shoal (Lat. 44 04. 122' , Long. 76 44. 446')
44.0687	-76.740767",,,,,,,,,,,,,,,
37793,APPROVED,2017,17-7415-48483,"Ontario, L.",,"Actual stocking location is Pig Point (Lat. 43 08. 374' , Long. 76 49. 243')
44.139567	-76.820717",,,,,,,,,,,,,,,
37799,APPROVED,2017,17-7415-48483,"Ontario, L.",,"Actual stocking coordinates - Lat. 43 55. 307' , Long. 76 31. 715'
(43.921783  -76.528583)",24 of these fish received acoustic telemetry implants from Tim Johnson (Glenora - LOFAU),,,,,,,,,,,,,,
37806,APPROVED,2017,18-3635-50099,Mud L.,83% LNDN - 17% LNHL,,,,,,,,,,,,,,,,
38308,APPROVED,2017,17-4006-49280,"Huron, L.",,"lat 44 50.530 lon 80 05.870 estimated mortality 30, 30 gulls",,,,,,,,,,,,,,,
37993,APPROVED,2017,17-5930-50285,Isabella L.,0.44 g,,,,,,,,,,,,,,,,
37994,APPROVED,2017,17-4425-51135,Raven L.,Summer pond fingerlings,,,,,,,,,,,,,,,,
38117,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 35.856 lon 80 17.487,,,,,,,,,,,,,,,
38118,APPROVED,2017,17-4006-49280,"Huron, L.",,"bird predation estimate 100, 50 gulls (no cormorants)",,,,,,,,,,,,,,,
38225,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.261 lon 80 21.596 estimated mortality 700 (bonar tank experiment used 2 boats and boat stocked multiple sites out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38226,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 36.810 lon 80 22.202 estimated mortality 50 (bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38227,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 36.810 lon 80 22.202 mortality 50 (bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38228,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.137 lon 80 21.729 estimated mortality 30 (bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38229,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.138 lon 80 21.734 estimated mortality 50 (bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38230,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.000 lon 80 19.600 bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38231,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.000 lon -80 19.600' bonar tank experiment used 2 boats and boat stocked our of Thornbury (70Kg /bonar tank/boat trip),,,,,,,,,,,,,,,
38232,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.000 lon 80 19.600 bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
38233,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 44 37.000 lon 80 19.600  bonar tank experiment used 2 boats and boat stocked out of Thornbury (70Kg/bonar tank/boat trip),,,,,,,,,,,,,,,
37995,APPROVED,2017,17-4464-51097,Charlton L.,Summer pond fingerling,,,,,,,,,,,,,,,,
37991,APPROVED,2017,17-3532-50820,Silver L.,0.28 g summer pond fingerlings,,,,,,,,,,,,,,,,
39185,APPROVED,2017,18-2718-50184,Blairs L.,eggs supplied by Harwood FCS,,,,,,,,,,,,,,,,
39187,APPROVED,2017,18-2652-50147,Mitchell L.,eggs supplied by Harwood FCS,,,,,,,,,,,,,,,,
39188,APPROVED,2017,18-2652-50147,Mitchell L.,eggs supplied by Harwood FCS,,,,,,,,,,,,,,,,
39189,APPROVED,2017,17-7352-50140,Greenbark L.,eggs supplied by Harwood FCS,,,,,,,,,,,,,,,,
39190,APPROVED,2017,18-2911-50218,Baldcoot L.,eggs supplied by Harwood FCS,,,,,,,,,,,,,,,,
39192,APPROVED,2017,17-7329-49406,Eels Cr.,surplus eggs from Tarentorous,,,,,,,,,,,,,,,,
37857,APPROVED,2017,18-3164-49966,Little Fox L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37859,APPROVED,2017,18-3179-49975,Rolufs L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37860,APPROVED,2017,18-3165-49989,Little Birch L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
38752,APPROVED,2017,18-2967-50318,Halfway L.,East Basin,,,,,,,,,,,,,,,,
37890,APPROVED,2017,18-2822-49598,Little Cedar L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37891,APPROVED,2017,18-2825-49594,Freen L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37864,APPROVED,2017,18-3162-50045,Northeast L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37866,APPROVED,2017,18-3132-50047,Ruby L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37868,APPROVED,2017,18-3085-50006,Toor L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37871,APPROVED,2017,18-3017-50009,Parkhurst L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37874,APPROVED,2017,18-3265-50071,Marshall L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37875,APPROVED,2017,18-3165-50078,Crankshaw L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
37880,APPROVED,2017,18-3375-49678,Shoepack L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
40184,APPROVED,2018,17-7415-48483,"Ontario, L.",,switched Jordan Harbour to Beacon Inn due to wrong FSIS coordinates,,,,,,,,,,,,,,,
40309,APPROVED,2018,17-4006-49280,"Huron, L.",Source of Fish is Tarentorus FCS.,,,,,,,,,,,,,,,,
40311,APPROVED,2018,17-4006-49280,"Huron, L.",Source of Fish Tarentorus FCS.,,,,,,,,,,,,,,,,
40312,APPROVED,2018,17-4006-49280,"Huron, L.",Source of Fish Sydenham River/Owen Sound/Mill Dam.,,,,,,,,,,,,,,,,
40313,APPROVED,2018,17-4006-49280,"Huron, L.",Source of Fish is Sydenham River/Owen Sound/Mill Dam.,,,,,,,,,,,,,,,,
40314,APPROVED,2018,17-4006-49280,"Huron, L.",Source of Fish is Sydenham River/Owen Sound/Mill Dam.,,,,,,,,,,,,,,,,
40315,APPROVED,2018,17-3632-47120,St. Clair R.,Source of Fish is Tarentorus FCS.,,,,,,,,,,,,,,,,
40316,APPROVED,2018,17-3632-47120,St. Clair R.,Source of Fish is Tarentorus FCS.,,,,,,,,,,,,,,,,
40317,APPROVED,2018,17-3632-47120,St. Clair R.,Source of Fish Tarentorus FCS.,,,,,,,,,,,,,,,,
40323,APPROVED,2018,18-2967-50318,Halfway L.,,*east basin*,,,,,,,,,,,,,,,
40324,APPROVED,2018,18-2967-50318,Halfway L.,,*West*,,,,,,,,,,,,,,,
37922,APPROVED,2017,18-2673-50266,Wicklow L.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
38518,APPROVED,2017,18-2938-49906,Swordfingal L.,"LNDN 83% , LNHL 17%",,,,,,,,,,,,,,,,
38519,APPROVED,2017,18-2987-49870,Aide L.,"LNDN 83% , LNHL 17%",,,,,,,,,,,,,,,,
38520,APPROVED,2017,18-2988-49862,Little Birch L.,"LNDN 83% , LNHL 17%",,,,,,,,,,,,,,,,
37639,APPROVED,2017,17-4759-51035,Norway L.,"3 yc were combined from wild collections to create this lot-2008,2009,2010",,"All females were adipose clipped. Fish from this lot were clipped with the provincial clip for their year class - LP for 2008, RP for 2009, RV for 2010. Note - adults from other lots stocked at the same time were not clipped with the provincial clip.",,,,,,,,,,,,,,
38917,INITIATED,2017,17-5609-47335,Young's Cr.,Tarentorous Hatchery provided 500 eggs to the school,,,,,,,,,,,,,,,,
39073,APPROVED,2017,16-5340-54876,McLeod L.,,HALF DORSAL CLIP,,,,,,,,,,,,,,,
38072,APPROVED,2017,18-3794-49969,Eastons Cr.,"83% LNDN , 17%  LNHL",,,,,,,,,,,,,,,,
38073,APPROVED,2017,18-3738-49784,Pauls Cr.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
38074,APPROVED,2017,18-3744-50099,Craigs Cr.,"83% LNDN , 17% LNHL",,,,,,,,,,,,,,,,
38194,APPROVED,2017,17-4006-49280,"Huron, L.",,lat 45 21.814 lon 80 20.397,,,,,,,,,,,,,,,
